"65","Aromatic Cilantro","5","I'm so happy with my Aromatic Cilantro!","2024-10-01 12:55:22"
"5","Exotic Carrot","4","I'm so happy with my Exotic Carrot!","2024-11-19 05:41:48"
"59","Trailing Lettuce","3","I'm not sure if I want to return my Trailing Lettuce.","2024-06-24 23:36:15"
"4","Prickly Marigold","5","I love my Prickly Marigold!","2024-03-07 06:29:06"
"11","Silver Pepper","3","I'm not sure if I want to return my Silver Pepper.","2024-02-02 17:43:43"
"54","Bulbous Daffodil","3","I'm not sure if I want to return my Bulbous Daffodil.","2024-12-04 00:37:47"
"74","Spiky Lavender","2","My Spiky Lavender was a huge disappointment.","2024-10-14 06:24:41"
"41","Bushy Cucumber","3","I'm not sure if I want to keep my Bushy Cucumber.","2024-10-29 02:46:33"
"86","Silver Lettuce","5","I love my Silver Lettuce!","2024-02-12 12:31:58"
"21","Vibrant Basil","4","I love my Vibrant Basil!","2024-09-07 00:33:47"
"6","Trailing Daffodil","3","I'm not sure if I want to keep my Trailing Daffodil.","2024-09-16 00:44:07"
"37","Exotic Daisy","2","My Exotic Daisy was a huge disappointment.","2024-04-23 08:25:19"
"72","Bushy Mint","1","My Bushy Mint was a huge disappointment.","2024-11-21 04:18:11"
"55","Lush Basil","5","Can't wait to watch my Lush Basil!","2024-01-28 11:42:40"
"93","Hardy Lettuce","3","I'm not sure if I want to return my Hardy Lettuce.","2024-11-22 07:23:47"
"38","Silver Rosemary","4","I love my Silver Rosemary!","2024-10-21 21:02:33"
"76","Bushy Crown of Thorns","1","I'm so disappointed with my Bushy Crown of Thorns.","2024-10-18 01:12:29"
"67","Cascading Jade Plant","4","I love my Cascading Jade Plant!","2024-08-17 03:54:36"
"92","Woody Dill","4","Can't wait to watch my Woody Dill!","2024-03-13 15:46:19"
"37","Delicate Daffodil","1","I'm so disappointed with my Delicate Daffodil.","2024-04-21 16:14:15"
"80","Glossy Cilantro","4","What an Glossy Cilantro!","2024-11-04 01:48:45"
"35","Glossy Dill","2","I'm so upset about my Glossy Dill.","2024-07-09 05:21:25"
"67","Giant Rose","5","I love my Giant Rose!","2024-05-29 04:15:54"
"98","Golden Lily","1","I'm so disappointed with my Golden Lily.","2024-03-27 12:32:32"
"58","Tropical Thyme","3","I'm not sure if I like my Tropical Thyme.","2024-01-20 02:15:52"
"9","Bold Daffodil","2","My Bold Daffodil was a huge disappointment.","2024-06-29 20:37:46"
"29","Textured Christmas Cactus","1","I'm so upset about my Textured Christmas Cactus.","2024-01-18 16:56:14"
"73","Exuberant Peony","5","I'm so excited to munch on my Exuberant Peony!","2024-06-29 16:05:20"
"35","Wild Ghost Plant","2","I'm so sad about my Wild Ghost Plant.","2024-05-17 02:19:41"
"4","Thorny Daisy","3","I'm not sure if I want to return my Thorny Daisy.","2024-09-20 10:44:48"
"15","Elegant Panda Plant","5","I'm so excited to munch on my Elegant Panda Plant!","2024-04-09 20:35:38"
"34","Exotic Christmas Cactus","1","I wish I could return my Exotic Christmas Cactus.","2024-08-30 10:52:27"
"34","Spiky Zebra Haworthia","1","I'm so upset about my Spiky Zebra Haworthia.","2024-10-11 05:33:23"
"4","Classic Rosemary","1","I'm so sad about my Classic Rosemary.","2024-08-27 15:07:05"
"99","Sunny Dill","5","I'm so excited to munch on my Sunny Dill!","2024-08-27 21:23:03"
"38","Broadleaf Jade Plant","3","I'm not sure if I want to keep my Broadleaf Jade Plant.","2024-01-29 11:12:49"
"94","Cascading Carrot","5","I'm so happy with my Cascading Carrot!","2024-06-06 14:58:50"
"48","Smooth Chives","5","Can't wait to watch my Smooth Chives!","2024-10-15 23:36:01"
"96","Golden Ghost Plant","4","I love my Golden Ghost Plant!","2024-08-24 21:50:19"
"70","Trailing Lily","1","I'm so sad about my Trailing Lily.","2024-09-29 12:42:41"
"68","Aromatic Oregano","3","I'm not sure how I feel about my Aromatic Oregano.","2024-07-23 21:50:44"
"43","Textured Tulip","2","I wish I could return my Textured Tulip.","2024-03-06 08:52:49"
"49","Bright Tulip","1","I'm so sad about my Bright Tulip.","2024-10-12 14:22:53"
"36","Textured Parsley","4","I'm so excited to munch on my Textured Parsley!","2024-01-25 18:58:59"
"33","Bright Tulip","2","My Bright Tulip was a huge disappointment.","2024-05-26 16:35:26"
"26","Budding Zebra Haworthia","5","Can't wait to watch my Budding Zebra Haworthia!","2024-09-29 18:54:31"
"19","Shady Lemon","3","I'm not sure if I want to keep my Shady Lemon.","2024-06-22 16:30:01"
"82","Classic Chives","4","Can't wait to watch my Classic Chives!","2024-08-09 01:25:13"
"82","Silver Chives","1","I wish I could return my Silver Chives.","2024-05-25 13:49:45"
"60","Trailing Daffodil","1","I'm so upset about my Trailing Daffodil.","2024-05-21 08:48:30"
"20","Bright Zebra Haworthia","2","I'm so sad about my Bright Zebra Haworthia.","2024-07-22 09:09:10"
"95","Compact Pepper","5","I'm so happy with my Compact Pepper!","2024-01-23 22:03:05"
"6","Golden Pepper","4","I'm so happy with my Golden Pepper!","2024-05-31 17:11:00"
"72","Robust Orchid","4","I love my Robust Orchid!","2024-08-10 13:43:38"
"3","Classic Pepper","5","I'm so excited to munch on my Classic Pepper!","2024-03-08 10:13:39"
"6","Frosty Daisy","3","I'm not sure if I want to return my Frosty Daisy.","2024-11-03 21:34:10"
"74","Blooming Chrysanthemum","5","Can't wait to watch my Blooming Chrysanthemum!","2024-03-13 23:34:13"
"74","Smooth Lily","5","I'm so happy with my Smooth Lily!","2024-05-30 22:58:20"
"72","Blooming Oregano","4","What an Blooming Oregano!","2024-06-06 21:45:47"
"1","Royal Tulip","4","Can't wait to watch my Royal Tulip!","2024-04-05 07:27:49"
"95","Classic Dill","2","I'm so disappointed with my Classic Dill.","2024-06-16 23:12:43"
"3","Evergreen Zebra Haworthia","1","I wish I could return my Evergreen Zebra Haworthia.","2024-06-03 04:12:33"
"11","Prickly Jade Plant","3","I'm not sure if I want to keep my Prickly Jade Plant.","2024-08-17 19:21:02"
"89","Blooming Dill","5","I'm so excited to munch on my Blooming Dill!","2024-03-11 06:43:16"
"33","Hardy String of Pearls","2","I'm so upset about my Hardy String of Pearls.","2024-10-25 08:27:58"
"30","Hardy Pepper","3","I'm so-so about my Hardy Pepper.","2024-02-08 13:17:54"
"47","Royal Lettuce","3","I'm not sure if I want to return my Royal Lettuce.","2024-06-08 16:21:23"
"4","Sweet Lettuce","1","I'm so upset about my Sweet Lettuce.","2024-09-06 13:30:07"
"56","Prickly String of Pearls","3","I'm so-so about my Prickly String of Pearls.","2024-01-13 10:15:18"
"29","Glossy Rose","5","I love my Glossy Rose!","2024-09-18 21:43:57"
"18","Delicate Zebra Haworthia","2","I'm so sad about my Delicate Zebra Haworthia.","2024-06-12 09:50:12"
"82","Medicinal Ghost Plant","1","I'm so disappointed with my Medicinal Ghost Plant.","2024-07-20 23:16:29"
"9","Leafy Cucumber","4","I'm so happy with my Leafy Cucumber!","2024-11-18 14:09:23"
"6","Bright Orchid","4","I love my Bright Orchid!","2024-05-17 07:42:46"
"75","Soft Marigold","5","What an Soft Marigold!","2024-11-05 00:42:25"
"12","Cascading Sunflower","1","I'm so disappointed with my Cascading Sunflower.","2024-09-20 03:00:27"
"40","Shady Lavender","5","I'm so excited to munch on my Shady Lavender!","2024-03-17 08:51:25"
"22","Sweet Aloe Vera","5","I'm so excited to munch on my Sweet Aloe Vera!","2024-04-18 19:00:58"
"82","Textured Lavender","2","I'm so disappointed with my Textured Lavender.","2024-06-30 17:35:54"
"84","Compact Daisy","4","I'm so happy with my Compact Daisy!","2024-04-27 21:53:43"
"0","Bulbous Carrot","2","My Bulbous Carrot was a huge disappointment.","2024-04-27 14:39:21"
"26","Elegant Orchid","5","I'm so happy with my Elegant Orchid!","2024-09-05 05:50:08"
"42","Tropical Chrysanthemum","1","I'm so sad about my Tropical Chrysanthemum.","2024-09-19 16:57:38"
"62","Exotic Rosemary","2","My Exotic Rosemary was a huge disappointment.","2024-03-24 05:50:43"
"34","Shady String of Pearls","4","Can't wait to watch my Shady String of Pearls!","2024-04-25 20:03:44"
"37","Vibrant Lavender","5","Can't wait to watch my Vibrant Lavender!","2024-04-03 07:48:56"
"48","Fragrant String of Pearls","4","What an Fragrant String of Pearls!","2024-01-18 21:57:23"
"66","Hardy Basil","4","What an Hardy Basil!","2024-02-25 15:31:44"
"39","Frosty Ghost Plant","1","I'm so disappointed with my Frosty Ghost Plant.","2024-03-21 14:47:07"
"72","Classic Tulip","3","I'm not sure if I want to keep my Classic Tulip.","2024-07-10 11:32:40"
"1","Silver Marigold","5","I'm so happy with my Silver Marigold!","2024-07-19 13:11:05"
"81","Leafy Zebra Haworthia","3","I'm not sure how I feel about my Leafy Zebra Haworthia.","2024-11-05 01:36:07"
"6","Robust Rose","5","I'm so excited to munch on my Robust Rose!","2024-10-07 23:24:56"
"7","Leafy Daisy","3","I'm not sure if I like my Leafy Daisy.","2024-04-23 07:59:56"
"49","Exuberant Lily","4","I'm so happy with my Exuberant Lily!","2024-02-24 20:50:29"
"2","Glossy Marigold","3","I'm not sure if I want to keep my Glossy Marigold.","2024-01-04 01:21:38"
"99","Fresh Daffodil","2","My Fresh Daffodil was a huge disappointment.","2024-09-22 17:13:25"
"74","Tropical Carrot","3","I'm not sure if I like my Tropical Carrot.","2024-11-15 23:09:17"
"6","Bulbous Chives","5","Can't wait to watch my Bulbous Chives!","2024-05-24 07:49:36"
"12","Blooming Tulip","4","What an Blooming Tulip!","2024-10-20 04:29:37"
"28","Royal Crown of Thorns","5","I love my Royal Crown of Thorns!","2024-08-28 17:42:39"
"76","Silver Chives","5","Can't wait to watch my Silver Chives!","2024-09-17 16:31:53"
"80","Graceful Panda Plant","2","I'm so sad about my Graceful Panda Plant.","2024-05-13 00:49:33"
"26","Sweet Marigold","4","What an Sweet Marigold!","2024-07-21 03:08:42"
"76","Delicate Lemon","3","I'm not sure if I want to keep my Delicate Lemon.","2024-07-15 07:08:01"
"45","Prickly Rosemary","4","I love my Prickly Rosemary!","2024-08-05 16:30:54"
"63","Hardy Sunflower","4","I love my Hardy Sunflower!","2024-04-13 07:34:59"
"56","Verdant Tulip","3","I'm so-so about my Verdant Tulip.","2024-11-01 04:36:37"
"37","Miniature Sunflower","3","I'm not sure if I want to return my Miniature Sunflower.","2024-02-28 00:42:40"
"90","Bushy Lavender","5","What an Bushy Lavender!","2024-11-25 16:13:07"
"26","Lush Carrot","1","I'm so upset about my Lush Carrot.","2024-01-24 04:49:54"
"0","Wild Sunflower","3","I'm so-so about my Wild Sunflower.","2024-05-04 23:56:42"
"47","Compact Tarragon","3","I'm so-so about my Compact Tarragon.","2024-04-23 19:25:43"
"59","Dwarf String of Pearls","5","Can't wait to watch my Dwarf String of Pearls!","2024-10-05 08:32:50"
"46","Bulbous Chives","4","I'm so happy with my Bulbous Chives!","2024-03-19 11:30:00"
"65","Trailing Aloe Vera","2","I wish I could return my Trailing Aloe Vera.","2024-06-25 18:34:32"
"95","Sweet Cilantro","3","I'm not sure if I want to keep my Sweet Cilantro.","2024-01-12 01:45:47"
"92","Dwarf Blueberry","2","I'm so disappointed with my Dwarf Blueberry.","2024-01-12 08:39:42"
"33","Colorful Parsley","3","I'm not sure if I want to return my Colorful Parsley.","2024-11-05 13:49:46"
"53","Sweet Spinach","4","What an Sweet Spinach!","2024-01-24 15:54:33"
"63","Classic Daisy","4","I love my Classic Daisy!","2024-04-25 16:15:55"
"98","Bulbous Blueberry","1","I'm so disappointed with my Bulbous Blueberry.","2024-09-25 14:05:57"
"97","Compact Blueberry","4","Can't wait to watch my Compact Blueberry!","2024-03-05 00:29:42"
"86","Lush Pepper","5","Can't wait to watch my Lush Pepper!","2024-04-29 12:56:23"
"95","Royal Tulip","5","I love my Royal Tulip!","2024-01-31 01:47:58"
"62","Hardy Chrysanthemum","3","I'm so-so about my Hardy Chrysanthemum.","2024-08-19 03:07:53"
"79","Royal Apple","4","Can't wait to watch my Royal Apple!","2024-02-11 20:26:20"
"64","Bulbous Lettuce","1","I wish I could return my Bulbous Lettuce.","2024-07-20 10:19:36"
"8","Smooth Chives","4","What an Smooth Chives!","2024-05-16 19:46:12"
"44","Silver Jade Plant","2","My Silver Jade Plant was a huge disappointment.","2024-07-15 22:39:04"
"58","Fresh Christmas Cactus","4","I'm so happy with my Fresh Christmas Cactus!","2024-01-14 19:51:23"
"46","Exuberant Panda Plant","5","I'm so excited to munch on my Exuberant Panda Plant!","2024-05-14 13:11:04"
"7","Cascading Panda Plant","3","I'm not sure if I like my Cascading Panda Plant.","2024-12-01 10:01:02"
"57","Classic Mint","5","I'm so happy with my Classic Mint!","2024-02-10 15:18:34"
"60","Hardy Orchid","2","My Hardy Orchid was a huge disappointment.","2024-01-03 22:24:58"
"80","Elegant Pepper","1","My Elegant Pepper was a huge disappointment.","2024-01-04 05:34:16"
"19","Robust Rose","3","I'm not sure if I want to return my Robust Rose.","2024-05-06 09:02:07"
"59","Compact Ghost Plant","5","Can't wait to watch my Compact Ghost Plant!","2024-09-04 11:34:26"
"45","Aromatic Marigold","2","I'm so disappointed with my Aromatic Marigold.","2024-07-23 08:25:00"
"49","Golden Chrysanthemum","2","I'm so sad about my Golden Chrysanthemum.","2024-07-10 20:29:35"
"34","Blooming Daffodil","4","Can't wait to watch my Blooming Daffodil!","2024-10-04 13:31:31"
"61","Hardy Apple","5","Can't wait to watch my Hardy Apple!","2024-05-24 09:35:34"
"13","Royal Blueberry","5","Can't wait to watch my Royal Blueberry!","2024-01-10 02:51:52"
"46","Blooming Basil","5","What an Blooming Basil!","2024-11-04 19:07:32"
"35","Fragrant String of Dolphins","4","What an Fragrant String of Dolphins!","2024-10-05 13:55:43"
"99","Graceful Apple","3","I'm not sure how I feel about my Graceful Apple.","2024-11-25 09:45:55"
"10","Delicate Sunflower","5","What an Delicate Sunflower!","2024-06-10 15:46:40"
"64","Evergreen Crown of Thorns","4","I love my Evergreen Crown of Thorns!","2024-01-08 07:42:08"
"55","Dwarf Chrysanthemum","4","What an Dwarf Chrysanthemum!","2024-01-04 07:38:44"
"21","Blooming Zebra Haworthia","5","I'm so happy with my Blooming Zebra Haworthia!","2024-08-02 14:46:10"
"15","Fragrant Spinach","4","Can't wait to watch my Fragrant Spinach!","2024-09-28 00:52:33"
"28","Budding Lithops","5","I love my Budding Lithops!","2024-03-09 07:43:01"
"29","Shady Ghost Plant","1","I'm so upset about my Shady Ghost Plant.","2024-06-10 07:24:20"
"98","Vibrant Sage","3","I'm not sure if I want to keep my Vibrant Sage.","2024-05-26 12:07:43"
"5","Shimmering Apple","1","My Shimmering Apple was a huge disappointment.","2024-10-05 16:12:30"
"69","Spiky Daffodil","2","I wish I could return my Spiky Daffodil.","2024-11-30 08:46:50"
"16","Royal Sage","2","I'm so sad about my Royal Sage.","2024-09-02 07:13:42"
"88","Exuberant Echeveria","5","Can't wait to watch my Exuberant Echeveria!","2024-03-24 21:22:45"
"43","Shady Potato","3","I'm not sure if I like my Shady Potato.","2024-07-23 14:12:25"
"0","Glossy Cucumber","2","My Glossy Cucumber was a huge disappointment.","2024-04-14 18:04:25"
"3","Prickly Pepper","1","I'm so disappointed with my Prickly Pepper.","2024-05-22 09:57:15"
"56","Elegant Christmas Cactus","5","I'm so excited to munch on my Elegant Christmas Cactus!","2024-09-03 17:51:53"
"52","Royal Echeveria","3","I'm not sure how I feel about my Royal Echeveria.","2024-07-17 21:59:30"
"43","Cascading Sunflower","3","I'm not sure if I want to return my Cascading Sunflower.","2024-07-16 01:00:02"
"41","Tropical Sunflower","3","I'm not sure if I like my Tropical Sunflower.","2024-09-25 15:16:19"
"64","Bulbous Lithops","4","I love my Bulbous Lithops!","2024-11-24 03:21:28"
"47","Elegant Jade Plant","5","I'm so excited to munch on my Elegant Jade Plant!","2024-07-25 01:39:37"
"73","Smooth Blueberry","3","I'm not sure if I like my Smooth Blueberry.","2024-02-12 08:37:02"
"39","Robust Echeveria","1","I'm so sad about my Robust Echeveria.","2024-10-19 19:57:24"
"86","Glossy String of Pearls","1","I'm so sad about my Glossy String of Pearls.","2024-07-22 21:24:16"
"88","Hardy Carrot","5","Can't wait to watch my Hardy Carrot!","2024-04-25 15:30:52"
"72","Blooming String of Pearls","2","I wish I could return my Blooming String of Pearls.","2024-04-12 02:54:31"
"61","Leafy Basil","5","I love my Leafy Basil!","2024-11-29 16:27:37"
"0","Exuberant Mint","2","My Exuberant Mint was a huge disappointment.","2024-09-26 05:15:41"
"71","Fresh Parsley","3","I'm so-so about my Fresh Parsley.","2024-05-08 07:30:03"
"16","Compact Zebra Haworthia","5","I love my Compact Zebra Haworthia!","2024-03-08 02:58:28"
"66","Wild Strawberry","4","Can't wait to watch my Wild Strawberry!","2024-10-19 08:33:58"
"38","Aromatic Peony","1","My Aromatic Peony was a huge disappointment.","2024-02-25 17:21:01"
"9","Sweet Rosemary","5","I'm so happy with my Sweet Rosemary!","2024-03-26 18:16:01"
"26","Aromatic Tulip","5","I love my Aromatic Tulip!","2024-04-02 14:50:23"
"94","Golden Tomato","1","I'm so upset about my Golden Tomato.","2024-07-25 06:05:01"
"0","Vibrant Basil","4","What an Vibrant Basil!","2024-05-29 17:47:27"
"9","Frosty String of Dolphins","3","I'm not sure if I want to keep my Frosty String of Dolphins.","2024-10-26 20:29:00"
"77","Bright Cucumber","4","Can't wait to watch my Bright Cucumber!","2024-10-16 07:41:42"
"85","Spiky Cilantro","2","My Spiky Cilantro was a huge disappointment.","2024-08-16 03:40:43"
"87","Sweet Lily","4","I love my Sweet Lily!","2024-09-24 23:08:32"
"75","Colorful Potato","5","I'm so happy with my Colorful Potato!","2024-10-09 01:59:48"
"31","Fresh Dill","4","What an Fresh Dill!","2024-11-29 11:34:33"
"81","Broadleaf Sage","1","I'm so disappointed with my Broadleaf Sage.","2024-08-28 11:30:05"
"12","Exotic String of Pearls","2","I'm so disappointed with my Exotic String of Pearls.","2024-08-28 11:31:35"
"12","Bold Ghost Plant","1","I wish I could return my Bold Ghost Plant.","2024-05-25 12:06:15"
"84","Smooth Cilantro","3","I'm not sure how I feel about my Smooth Cilantro.","2024-10-17 03:58:49"
"29","Medicinal Sage","3","I'm not sure if I want to keep my Medicinal Sage.","2024-11-13 16:31:45"
"69","Soft Orchid","4","I'm so happy with my Soft Orchid!","2024-08-18 01:42:07"
"39","Royal Crown of Thorns","1","I'm so sad about my Royal Crown of Thorns.","2024-07-28 18:15:48"
"31","Hardy Marigold","1","I'm so upset about my Hardy Marigold.","2024-02-18 23:33:43"
"15","Cascading Carrot","4","What an Cascading Carrot!","2024-07-23 02:48:54"
"59","Leafy Thyme","2","I'm so upset about my Leafy Thyme.","2024-05-12 17:16:07"
"28","Prickly Christmas Cactus","4","Can't wait to watch my Prickly Christmas Cactus!","2024-04-11 09:19:16"
"56","Aromatic Chrysanthemum","5","I'm so excited to munch on my Aromatic Chrysanthemum!","2024-10-08 22:53:56"
"29","Woody Orchid","3","I'm so-so about my Woody Orchid.","2024-11-05 15:40:45"
"93","Soft Rose","4","Can't wait to watch my Soft Rose!","2024-01-05 13:24:40"
"95","Frosty Lithops","4","I love my Frosty Lithops!","2024-08-05 16:12:36"
"28","Golden Thyme","3","I'm not sure if I want to keep my Golden Thyme.","2024-06-20 08:52:58"
"7","Fresh Lily","5","I love my Fresh Lily!","2024-03-16 13:23:01"
"49","Evergreen String of Dolphins","4","I'm so happy with my Evergreen String of Dolphins!","2024-03-22 04:32:44"
"29","Sunny Lemon","1","I'm so sad about my Sunny Lemon.","2024-05-08 02:14:24"
"51","Glossy Cilantro","1","I wish I could return my Glossy Cilantro.","2024-09-21 08:56:09"
"43","Trailing Lemon","2","I'm so upset about my Trailing Lemon.","2024-06-09 00:04:42"
"18","Bulbous Chives","5","Can't wait to watch my Bulbous Chives!","2024-05-06 01:58:26"
"71","Hearty Mint","2","I'm so disappointed with my Hearty Mint.","2024-01-26 12:42:28"
"36","Hardy String of Dolphins","1","I wish I could return my Hardy String of Dolphins.","2024-01-22 12:56:22"
"10","Budding Daffodil","4","I'm so happy with my Budding Daffodil!","2024-09-05 22:12:02"
"84","Hearty String of Dolphins","3","I'm not sure how I feel about my Hearty String of Dolphins.","2024-08-01 16:59:01"
"75","Glossy Daisy","3","I'm not sure how I feel about my Glossy Daisy.","2024-10-14 08:04:28"
"81","Bright String of Dolphins","4","I'm so excited to munch on my Bright String of Dolphins!","2024-03-05 07:17:32"
"42","Prickly Basil","3","I'm not sure if I want to keep my Prickly Basil.","2024-08-29 00:48:39"
"74","Spiky Parsley","5","I love my Spiky Parsley!","2024-05-10 15:17:42"
"0","Exuberant Daisy","3","I'm not sure if I want to return my Exuberant Daisy.","2024-06-11 13:31:47"
"97","Classic Daisy","3","I'm not sure if I want to return my Classic Daisy.","2024-02-13 13:40:53"
"19","Graceful Oregano","5","I'm so excited to munch on my Graceful Oregano!","2024-11-02 04:19:50"
"51","Bright Blueberry","5","What an Bright Blueberry!","2024-04-09 20:26:01"
"51","Bright Tarragon","2","I'm so upset about my Bright Tarragon.","2024-10-02 10:42:42"
"71","Frosty Dill","5","I love my Frosty Dill!","2024-11-19 12:42:00"
"3","Bright Apple","2","I'm so disappointed with my Bright Apple.","2024-10-25 11:22:37"
"64","Royal Lettuce","2","My Royal Lettuce was a huge disappointment.","2024-05-05 23:23:29"
"37","Dwarf Spinach","5","I love my Dwarf Spinach!","2024-09-28 20:30:32"
"48","Delicate Zebra Haworthia","5","Can't wait to watch my Delicate Zebra Haworthia!","2024-08-18 08:25:48"
"27","Budding Chrysanthemum","5","I love my Budding Chrysanthemum!","2024-09-22 13:23:29"
"31","Broadleaf Panda Plant","3","I'm not sure if I want to return my Broadleaf Panda Plant.","2024-06-13 11:58:06"
"50","Royal Dill","4","I love my Royal Dill!","2024-11-06 14:24:09"
"43","Golden Lettuce","4","I'm so happy with my Golden Lettuce!","2024-03-18 23:43:58"
"17","Classic Spinach","1","My Classic Spinach was a huge disappointment.","2024-02-14 11:19:55"
"21","Glossy Pepper","5","What an Glossy Pepper!","2024-10-11 01:05:55"
"86","Elegant Sunflower","5","I'm so excited to munch on my Elegant Sunflower!","2024-05-24 17:08:03"
"60","Tropical Parsley","4","What an Tropical Parsley!","2024-07-03 09:33:55"
"53","Broadleaf Cilantro","4","Can't wait to watch my Broadleaf Cilantro!","2024-08-17 18:55:41"
"14","Hearty Rose","4","I love my Hearty Rose!","2024-11-22 01:45:36"
"69","Dwarf Cucumber","3","I'm not sure if I like my Dwarf Cucumber.","2024-01-21 20:27:25"
"90","Tropical Panda Plant","5","Can't wait to watch my Tropical Panda Plant!","2024-07-23 23:17:16"
"8","Sunny Lettuce","2","I'm so sad about my Sunny Lettuce.","2024-10-05 05:46:21"
"47","Medicinal Spinach","1","I wish I could return my Medicinal Spinach.","2024-04-23 10:30:05"
"47","Frosty Sunflower","2","I'm so disappointed with my Frosty Sunflower.","2024-02-26 19:59:06"
"81","Verdant Thyme","1","I'm so disappointed with my Verdant Thyme.","2024-06-02 04:20:53"
"15","Golden Sunflower","5","I'm so excited to munch on my Golden Sunflower!","2024-10-03 07:36:43"
"43","Woody String of Dolphins","4","I love my Woody String of Dolphins!","2024-08-25 11:46:41"
"87","Hardy Panda Plant","2","I wish I could return my Hardy Panda Plant.","2024-04-04 14:04:18"
"9","Bulbous Zebra Haworthia","1","My Bulbous Zebra Haworthia was a huge disappointment.","2024-05-15 01:41:48"
"63","Sunny Tomato","3","I'm not sure if I like my Sunny Tomato.","2024-08-05 22:23:50"
"47","Bright Ghost Plant","3","I'm not sure how I feel about my Bright Ghost Plant.","2024-01-31 14:57:16"
"83","Dwarf String of Pearls","1","I wish I could return my Dwarf String of Pearls.","2024-08-18 02:53:23"
"37","Leafy Sunflower","5","I'm so excited to munch on my Leafy Sunflower!","2024-05-03 12:32:53"
"22","Bold Rosemary","1","I wish I could return my Bold Rosemary.","2024-11-30 11:48:09"
"62","Trailing Cilantro","5","I'm so excited to munch on my Trailing Cilantro!","2024-04-02 21:14:49"
"67","Colorful Blueberry","2","I'm so upset about my Colorful Blueberry.","2024-07-30 21:41:18"
"18","Textured Parsley","3","I'm so-so about my Textured Parsley.","2024-03-25 12:01:22"
"23","Blooming Tulip","5","What an Blooming Tulip!","2024-02-08 09:10:14"
"24","Medicinal Lily","4","I'm so excited to munch on my Medicinal Lily!","2024-02-09 22:40:05"
"52","Wild Carrot","5","I'm so excited to munch on my Wild Carrot!","2024-09-23 05:21:25"
"18","Verdant Parsley","3","I'm not sure if I want to return my Verdant Parsley.","2024-03-30 08:30:09"
"71","Spiky Sunflower","2","I wish I could return my Spiky Sunflower.","2024-04-24 06:02:56"
"26","Frosty Ghost Plant","1","I'm so upset about my Frosty Ghost Plant.","2024-09-16 07:26:12"
"71","Hearty Parsley","3","I'm not sure if I like my Hearty Parsley.","2024-10-13 09:19:26"
"94","Thorny Crown of Thorns","1","I wish I could return my Thorny Crown of Thorns.","2024-11-23 22:36:39"
"47","Silver Tomato","1","I'm so upset about my Silver Tomato.","2024-10-17 00:10:18"
"57","Cascading Sage","1","I'm so upset about my Cascading Sage.","2024-01-22 05:26:54"
"34","Budding String of Dolphins","5","What an Budding String of Dolphins!","2024-11-23 01:07:13"
"87","Blooming Echeveria","2","I wish I could return my Blooming Echeveria.","2024-03-30 21:08:14"
"11","Wild Chives","3","I'm so-so about my Wild Chives.","2024-08-14 09:25:06"
"61","Woody Parsley","5","I'm so excited to munch on my Woody Parsley!","2024-03-06 02:16:55"
"42","Golden Jade Plant","4","I'm so excited to munch on my Golden Jade Plant!","2024-01-29 18:40:24"
"2","Dwarf Sage","5","I'm so happy with my Dwarf Sage!","2024-06-09 23:49:10"
"36","Hardy Sunflower","5","What an Hardy Sunflower!","2024-03-27 07:05:37"
"71","Blooming Peony","4","I'm so happy with my Blooming Peony!","2024-11-12 06:31:36"
"95","Tropical Chives","5","What an Tropical Chives!","2024-04-14 16:59:20"
"54","Silver Cilantro","2","I'm so upset about my Silver Cilantro.","2024-11-25 09:09:16"
"58","Evergreen Lavender","5","I'm so happy with my Evergreen Lavender!","2024-03-23 22:35:38"
"96","Soft Dill","3","I'm not sure how I feel about my Soft Dill.","2024-03-29 09:41:58"
"66","Verdant Orchid","4","Can't wait to watch my Verdant Orchid!","2024-10-17 14:05:53"
"1","Royal Panda Plant","5","What an Royal Panda Plant!","2024-10-29 17:31:48"
"12","Verdant String of Dolphins","4","I'm so happy with my Verdant String of Dolphins!","2024-09-15 06:49:12"
"15","Bulbous Christmas Cactus","3","I'm so-so about my Bulbous Christmas Cactus.","2024-10-06 12:46:54"
"56","Bulbous Lettuce","5","I love my Bulbous Lettuce!","2024-02-07 04:31:23"
"63","Leafy Blueberry","3","I'm not sure if I want to return my Leafy Blueberry.","2024-03-13 00:07:07"
"70","Graceful Tarragon","5","What an Graceful Tarragon!","2024-10-25 15:18:46"
"39","Hearty Aloe Vera","5","I love my Hearty Aloe Vera!","2024-04-14 03:07:06"
"23","Woody Pepper","2","I'm so sad about my Woody Pepper.","2024-08-13 02:54:47"
"95","Exuberant Daisy","1","I wish I could return my Exuberant Daisy.","2024-06-27 14:18:52"
"49","Shimmering Panda Plant","3","I'm not sure if I want to keep my Shimmering Panda Plant.","2024-08-23 20:18:22"
"82","Prickly Chrysanthemum","1","I'm so disappointed with my Prickly Chrysanthemum.","2024-02-14 20:45:00"
"10","Hardy Aloe Vera","4","Can't wait to watch my Hardy Aloe Vera!","2024-07-15 23:01:28"
"48","Exuberant Oregano","4","I love my Exuberant Oregano!","2024-09-16 07:05:13"
"78","Blooming Sunflower","1","My Blooming Sunflower was a huge disappointment.","2024-11-11 15:22:34"
"64","Hardy Orchid","2","I'm so sad about my Hardy Orchid.","2024-05-28 04:29:57"
